"mc","theta","eta","sensit","resCri","h","f","R1_TTchase","R1_TTmirror","R0_TTchase","R0_TTmirror","part","mc_fit_wm","theta_fit_wm","eta_fit_wm","mc_fit_var","theta_fit_var","eta_fit_var","hitRate","negSumLog","total_time"
60,75,0.75,0.373431297211263,0.337684864102409,0.44,0.3,44,30,56,70,"60_75_0.75",60.9773668073397,74.8901227101994,0.763108430230465,59.4437119596303,125.106525502733,0.757567606003794,0.743,107.880032039987,1.46962451457977
