"mc","theta","eta","sensit","resCri","h","f","R1_TTchase","R1_TTmirror","R0_TTchase","R0_TTmirror","part","mc_fit_wm","theta_fit_wm","eta_fit_wm","mc_fit_var","theta_fit_var","eta_fit_var","hitRate","negSumLog","total_time"
90,120,0.75,0.582841507271216,0.291420753635608,0.5,0.28,50,28,50,72,"90_120_0.75",87.865896201378,120.234265958233,0.718361874406063,59.179564625469,125.7236303595,0.758724564861714,0.7025,117.635145239061,1.39442690008216
