"mc","theta","eta","sensit","resCri","h","f","R1_TTchase","R1_TTmirror","R0_TTchase","R0_TTmirror","part","mc_fit_wm","theta_fit_wm","eta_fit_wm","mc_fit_var","theta_fit_var","eta_fit_var","hitRate","negSumLog","total_time"
54,90,0.75,0.481212513589305,-0.0387127776528016,0.61,0.42,61,42,39,58,"54_90_0.75",54.6614533729968,91.4044452665103,0.681671409713682,59.6207113963509,125.828770848651,0.759795552420736,0.671,123.840750530906,1.4402701603704
