"mc","theta","eta","sensit","resCri","h","f","R1_TTchase","R1_TTmirror","R0_TTchase","R0_TTmirror","part","mc_fit_wm","theta_fit_wm","eta_fit_wm","mc_fit_var","theta_fit_var","eta_fit_var","hitRate","negSumLog","total_time"
48,90,0.75,0.675369728204818,-0.186715648605632,0.7,0.44,70,44,30,56,"48_90_0.75",47.0581987364746,90.0035709178078,0.791748974806291,59.0075918139718,125.000438657314,0.756744347844926,0.7655,101.466408708702,1.47375425318877
