"mc","theta","eta","sensit","resCri","h","f","R1_TTchase","R1_TTmirror","R0_TTchase","R0_TTmirror","part","mc_fit_wm","theta_fit_wm","eta_fit_wm","mc_fit_var","theta_fit_var","eta_fit_var","hitRate","negSumLog","total_time"
42,90,0.75,0.763915757443925,-0.356888970463251,0.77,0.49,77,49,23,51,"42_90_0.75",38.8615650328683,90.0788292025777,0.755387135605624,59.1114612028875,125.023672208096,0.757682196926112,0.734,110.222116293013,1.47719616479344
