"mc","theta","eta","sensit","resCri","h","f","R1_TTchase","R1_TTmirror","R0_TTchase","R0_TTmirror","part","mc_fit_wm","theta_fit_wm","eta_fit_wm","mc_fit_var","theta_fit_var","eta_fit_var","hitRate","negSumLog","total_time"
66,150,0.75,0.142928341597982,-0.511377336472225,0.72,0.67,72,67,28,33,"66_150_0.75",65.3374933578181,150.702348093093,0.754062805861715,59.2365918581984,125.138336234796,0.757751961807775,0.734,110.222116293013,1.40020947231187
