"mc","theta","eta","sensit","resCri","h","f","R1_TTchase","R1_TTmirror","R0_TTchase","R0_TTmirror","part","mc_fit_wm","theta_fit_wm","eta_fit_wm","mc_fit_var","theta_fit_var","eta_fit_var","hitRate","negSumLog","total_time"
60,105,0.75,0.959649665975887,-0.226477729852144,0.76,0.4,76,40,24,60,"60_105_0.75",58.0840808839913,102.532642062019,0.793287768858519,59.1821229324732,125.370228451269,0.756825111364909,0.77,100.087487816507,1.41763642648856
