"mc","theta","eta","sensit","resCri","h","f","R1_TTchase","R1_TTmirror","R0_TTchase","R0_TTmirror","part","mc_fit_wm","theta_fit_wm","eta_fit_wm","mc_fit_var","theta_fit_var","eta_fit_var","hitRate","negSumLog","total_time"
90,105,0.75,0.492874179741231,0.52575612431807,0.39,0.22,39,22,61,78,"90_105_0.75",91.9800631608221,105.201843163119,0.821004373918593,59.0036061660127,125.041945296073,0.756059219773403,0.7925,92.7628698692121,1.47839521169662
