"mc","theta","eta","sensit","resCri","h","f","R1_TTchase","R1_TTmirror","R0_TTchase","R0_TTmirror","part","mc_fit_wm","theta_fit_wm","eta_fit_wm","mc_fit_var","theta_fit_var","eta_fit_var","hitRate","negSumLog","total_time"
72,105,0.75,0.825233632080802,-0.0272963496328331,0.67,0.35,67,35,33,65,"72_105_0.75",71.0945519547331,105.392387132,0.740721836168652,59.0272076869513,125.050620239839,0.758083447635518,0.7205,113.56564121243,1.40109196497334
