"mc","theta","eta","sensit","resCri","h","f","R1_TTchase","R1_TTmirror","R0_TTchase","R0_TTmirror","part","mc_fit_wm","theta_fit_wm","eta_fit_wm","mc_fit_var","theta_fit_var","eta_fit_var","hitRate","negSumLog","total_time"
36,75,0.75,0.560352272393045,0.0782826570546715,0.58,0.36,58,36,42,64,"36_75_0.75",32.6490903397038,62.9237327975455,0.728772972705282,59.2094864463793,125.7379382357,0.758488406173536,0.7115,115.645841627378,1.48472619566653
