"mc","theta","eta","sensit","resCri","h","f","R1_TTchase","R1_TTmirror","R0_TTchase","R0_TTmirror","part","mc_fit_wm","theta_fit_wm","eta_fit_wm","mc_fit_var","theta_fit_var","eta_fit_var","hitRate","negSumLog","total_time"
84,90,0.75,0.482407786759746,0.341637613891343,0.46,0.28,46,28,54,72,"84_90_0.75",83.9570425083083,92.7115272861789,0.760546381021508,59.1744340894487,125.14164111727,0.757561126560399,0.7385,109.0510741665,1.47526343842347
