"mc","theta","eta","sensit","resCri","h","f","R1_TTchase","R1_TTmirror","R0_TTchase","R0_TTmirror","part","mc_fit_wm","theta_fit_wm","eta_fit_wm","mc_fit_var","theta_fit_var","eta_fit_var","hitRate","negSumLog","total_time"
30,75,0.75,0.407123208536646,-0.128291742168493,0.63,0.47,63,47,37,53,"30_75_0.75",29.8162637541539,71.4434222194537,0.720475786627917,59.0858471219185,125.121192960606,0.758414065534876,0.7025,117.635145239061,1.55513773957888
