"mc","theta","eta","sensit","resCri","h","f","R1_TTchase","R1_TTmirror","R0_TTchase","R0_TTmirror","part","mc_fit_wm","theta_fit_wm","eta_fit_wm","mc_fit_var","theta_fit_var","eta_fit_var","hitRate","negSumLog","total_time"
48,75,0.75,0.380750650199227,0.115105462999784,0.53,0.38,53,38,47,62,"48_75_0.75",52.8093319730597,76.9846741043552,0.702810536762629,60.1722716315343,125.272960202299,0.758884409394174,0.689,120.430336518536,1.45309235917197
