"mc","theta","eta","sensit","resCri","h","f","R1_TTchase","R1_TTmirror","R0_TTchase","R0_TTmirror","part","mc_fit_wm","theta_fit_wm","eta_fit_wm","mc_fit_var","theta_fit_var","eta_fit_var","hitRate","negSumLog","total_time"
66,90,0.75,0.587213945549418,0.0917134936328584,0.58,0.35,58,35,42,65,"66_90_0.75",62.6975224338237,89.9953515655851,0.771042537108449,59.0699932014217,125.000649515658,0.757232660847837,0.7475,106.634366755963,1.48132681349913
