"mc","theta","eta","sensit","resCri","h","f","R1_TTchase","R1_TTmirror","R0_TTchase","R0_TTmirror","part","mc_fit_wm","theta_fit_wm","eta_fit_wm","mc_fit_var","theta_fit_var","eta_fit_var","hitRate","negSumLog","total_time"
48,105,0.75,0.656148979375354,-0.378228073152411,0.76,0.52,76,52,24,48,"48_105_0.75",49.3778034565949,103.904086939257,0.790667215690804,59.064608169513,125.096805703442,0.756813499080714,0.7655,101.466408708702,1.46774916569392
