"mc","theta","eta","sensit","resCri","h","f","R1_TTchase","R1_TTmirror","R0_TTchase","R0_TTmirror","part","mc_fit_wm","theta_fit_wm","eta_fit_wm","mc_fit_var","theta_fit_var","eta_fit_var","hitRate","negSumLog","total_time"
90,165,0.75,0.251402936008247,-0.0252677474926538,0.56,0.46,56,46,44,54,"90_165_0.75",89.085640139419,164.509591874976,0.750894049734156,59.0158793553063,125.110090042898,0.75783965170189,0.7295,111.368416635094,1.33091083705425
