"mc","theta","eta","sensit","resCri","h","f","R1_TTchase","R1_TTmirror","R0_TTchase","R0_TTmirror","part","mc_fit_wm","theta_fit_wm","eta_fit_wm","mc_fit_var","theta_fit_var","eta_fit_var","hitRate","negSumLog","total_time"
90,135,0.75,0.455240582277651,0.0257268119969745,0.58,0.4,58,40,42,60,"90_135_0.75",88.6581759775172,134.767575187908,0.744911899374058,59.0924732355384,125.10503881557,0.758152505524555,0.725,112.467028923762,1.48067930671904
