"mc","theta","eta","sensit","resCri","h","f","R1_TTchase","R1_TTmirror","R0_TTchase","R0_TTmirror","part","mc_fit_wm","theta_fit_wm","eta_fit_wm","mc_fit_var","theta_fit_var","eta_fit_var","hitRate","negSumLog","total_time"
78,120,0.75,0.665810232577204,0.0795580131528024,0.6,0.34,60,34,40,66,"78_120_0.75",80.1442779878338,125.356249345643,0.785742548784416,59.0519979689058,125.574527119236,0.756972823678987,0.761,102.791334123445,1.17856908135944
