"mc","theta","eta","sensit","resCri","h","f","R1_TTchase","R1_TTmirror","R0_TTchase","R0_TTmirror","part","mc_fit_wm","theta_fit_wm","eta_fit_wm","mc_fit_var","theta_fit_var","eta_fit_var","hitRate","negSumLog","total_time"
78,135,0.75,0.358458793251194,-0.179229396625597,0.64,0.5,64,50,36,50,"78_135_0.75",78.7976663058301,136.093348725706,0.698369657926922,59.1178297390895,125.626987393697,0.758891430865161,0.6845,121.325720565591,1.28832002931171
